, -2.0861533714097114
studiis, -8.644823875719792
diceretur, -8.644823875719792
distare, -8.644823875719792
eloquentiae, -8.644823875719792
velim, -8.644823875719792
utique, -8.644823875719792
versu, -8.644823875719792
aures, -8.644823875719792
confiteor, -8.644823875719792
opere, -8.644823875719792
agimus, -8.644823875719792
mulier, -8.644823875719792
frustra, -8.644823875719792
mundus, -8.644823875719792
redemptus, -8.644823875719792
subiacuisse, -8.644823875719792
passione, -8.644823875719792
liberasse, -8.644823875719792
ascendisse, -8.644823875719792
caelos, -8.644823875719792
sedere, -8.644823875719792
minorem, -8.644823875719792
sancti, -8.644823875719792
inmortalem, -8.644823875719792
cumque, -8.644823875719792
gratia, -8.644823875719792
sancto, -8.644823875719792
mori, -8.644823875719792
parricidium, -8.644823875719792
alteri, -9.050288983827956
domine, -9.050288983827956
loquor, -9.050288983827956
scis, -9.050288983827956
adversum, -9.050288983827956
delicta, -9.050288983827956
homerus, -9.050288983827956
graecis, -9.050288983827956
vergilius, -9.050288983827956
bonos, -9.050288983827956
paulo, -9.050288983827956
ordine, -9.050288983827956
inferis, -9.050288983827956
malos, -9.050288983827956
loca, -9.050288983827956
inculta, -9.050288983827956
agere, -9.050288983827956
luxuriae, -9.050288983827956
dis, -9.050288983827956
tantas, -9.050288983827956
poterat, -9.050288983827956
frumenti, -9.050288983827956
religione, -9.050288983827956
miseri, -9.050288983827956
clamore, -9.050288983827956
altissimo, -9.050288983827956
somno, -9.050288983827956
mira, -9.050288983827956
relata, -9.050288983827956
perdant, -9.050288983827956
hercules, -9.050288983827956
memini, -9.050288983827956
avocavit, -9.050288983827956
prolixam, -9.050288983827956
labore, -9.050288983827956
laetari, -9.050288983827956
auribus, -9.050288983827956
extra, -9.050288983827956
arbitrio, -9.050288983827956
odio, -9.050288983827956
gesta, -9.050288983827956
fide, -9.050288983827956
maioribus, -9.050288983827956
natu, -9.050288983827956
nunquam, -9.050288983827956
habitus, -9.050288983827956
latine, -9.050288983827956
loquebatur, -9.050288983827956
sciebat, -9.050288983827956
magni, -9.050288983827956
interest, -9.050288983827956
consuetudine, -9.050288983827956
loquendi, -9.050288983827956
laus, -9.050288983827956
interfuit, -9.050288983827956
vetere, -9.050288983827956
notae, -9.050288983827956
nimia, -9.050288983827956
tamquam, -9.050288983827956
breviter, -9.050288983827956
licet, -9.050288983827956
quondam, -9.050288983827956
crebro, -9.050288983827956
vidit, -9.050288983827956
auris, -9.050288983827956
utraque, -9.050288983827956
propria, -9.050288983827956
latius, -9.050288983827956
idemque, -9.050288983827956
fuistis, -9.050288983827956
oporteret, -9.050288983827956
pyrrhi, -9.050288983827956
appium, -9.050288983827956
praesidiis, -9.050288983827956
gestum, -9.050288983827956
lex, -9.050288983827956
accepimus, -9.050288983827956
consule, -9.050288983827956
armatorum, -9.050288983827956
consulta, -9.050288983827956
nota, -9.050288983827956
natus, -9.050288983827956
auctorem, -9.050288983827956
fluminis, -9.050288983827956
beneficio, -9.050288983827956
obiecta, -9.050288983827956
antonius, -9.050288983827956
dignitas, -9.050288983827956
avus, -9.050288983827956
tuus, -9.050288983827956
tuorum, -9.050288983827956
negare, -9.050288983827956
contumeliis, -9.050288983827956
pietas, -9.050288983827956
constabat, -9.050288983827956
una, -9.050288983827956
verebatur, -9.050288983827956
supplicatione, -9.050288983827956
sicilia, -9.050288983827956
sortes, -9.050288983827956
appello, -9.050288983827956
adducere, -9.050288983827956
videt, -9.050288983827956
impius, -9.050288983827956
civem, -9.050288983827956
veni, -9.050288983827956
hirtius, -9.050288983827956
vires, -9.050288983827956
votis, -9.050288983827956
popularis, -9.050288983827956
moderate, -9.050288983827956
ferat, -9.050288983827956
consularis, -9.050288983827956
dignitatem, -9.050288983827956
tenere, -9.050288983827956
pacto, -9.050288983827956
sapientia, -9.050288983827956
quadam, -9.050288983827956
obsidione, -9.050288983827956
caesaris, -9.050288983827956
everti, -9.050288983827956
veteranorum, -9.050288983827956
prodi, -9.050288983827956
viveret, -9.050288983827956
acrius, -9.050288983827956
acta, -9.050288983827956
inveniri, -9.050288983827956
veteranos, -9.050288983827956
nolle, -9.050288983827956
dixerit, -9.050288983827956
vicinos, -9.050288983827956
pestis, -9.050288983827956
moleste, -9.050288983827956
bruti, -9.050288983827956
interficere, -9.050288983827956
verborum, -9.050288983827956
virum, -9.050288983827956
incesto, -9.050288983827956
difficilis, -9.050288983827956
pacem, -9.050288983827956
antoni, -9.050288983827956
uxorem, -9.050288983827956
faciat, -9.050288983827956
exemplum, -9.050288983827956
siquidem, -9.050288983827956
pompeium, -9.050288983827956
caedes, -9.050288983827956
venias, -9.050288983827956
proposito, -9.050288983827956
sanctiore, -9.050288983827956
litium, -9.050288983827956
catilinam, -9.050288983827956
voco, -9.050288983827956
lumen, -9.050288983827956
respirare, -9.050288983827956
nolebas, -9.050288983827956
summi, -9.050288983827956
operae, -9.050288983827956
pretium, -9.050288983827956
vidisset, -9.050288983827956
veniret, -9.050288983827956
prorsus, -9.050288983827956
iterum, -9.050288983827956
chrysogono, -9.050288983827956
voluntatem, -9.050288983827956
concedam, -9.050288983827956
agro, -9.050288983827956
alicui, -9.050288983827956
constitutum, -9.050288983827956
propterea, -9.050288983827956
nostrae, -9.050288983827956
quaeritur, -9.050288983827956
dominos, -9.050288983827956
ducitur, -9.050288983827956
suos, -9.050288983827956
artium, -9.050288983827956
sumptus, -9.050288983827956
putatis, -9.050288983827956
honesta, -9.050288983827956
domo, -9.050288983827956
dicerent, -9.050288983827956
tandem, -9.050288983827956
memoriam, -9.050288983827956
sulla, -9.050288983827956
pleraque, -9.050288983827956
praetor, -9.050288983827956
liberatus, -9.050288983827956
reliquae, -9.050288983827956
imagines, -9.050288983827956
principum, -9.050288983827956
munus, -9.050288983827956
iusta, -9.050288983827956
dixerat, -9.050288983827956
multam, -9.050288983827956
diei, -9.050288983827956
inimici, -9.050288983827956
virorum, -9.050288983827956
insidias, -9.050288983827956
solebat, -9.050288983827956
posita, -9.050288983827956
casus, -9.050288983827956
scaevola, -9.050288983827956
proximis, -9.050288983827956
sapiens, -9.050288983827956
hactenus, -9.050288983827956
potuisse, -9.050288983827956
istis, -9.050288983827956
aetatis, -9.050288983827956
sermone, -9.050288983827956
negat, -9.050288983827956
velle, -9.050288983827956
ennius, -9.050288983827956
domicilio, -9.050288983827956
animos, -9.050288983827956
humana, -9.050288983827956
terras, -9.050288983827956
religionem, -9.050288983827956
istuc, -9.050288983827956
migrare, -9.050288983827956
funditus, -9.050288983827956
tollere, -9.050288983827956
visa, -9.050288983827956
separatim, -9.050288983827956
quaeri, -9.050288983827956
divinatione, -9.050288983827956
exstitisse, -9.050288983827956
factam, -9.050288983827956
interpretes, -9.050288983827956
proxime, -9.050288983827956
locorum, -9.050288983827956
augures, -9.050288983827956
disputat, -9.050288983827956
oportere, -9.050288983827956
similiter, -9.050288983827956
vates, -9.050288983827956
dicuntur, -9.050288983827956
apollinis, -9.050288983827956
prolata, -9.050288983827956
li, -9.050288983827956
parum, -9.050288983827956
impudenter, -9.050288983827956
effecerit, -9.050288983827956
etiamne, -9.050288983827956
subito, -9.050288983827956
censes, -9.050288983827956
avium, -9.050288983827956
dicamus, -9.050288983827956
romulum, -9.050288983827956
habuisse, -9.050288983827956
