, -2.01541768859274
prius, -8.265392930852222
deierabo, -8.265392930852222
solem, -8.265392930852222
istum, -8.265392930852222
omnividentem, -8.265392930852222
compertareducemque, -8.265392930852222
inferis, -8.265392930852222
conspectum, -8.265392930852222
desperata, -8.265392930852222
facie, -8.265392930852222
recreatus, -8.265392930852222
oblationes, -8.265392930852222
honestas, -8.265392930852222
quippe, -8.265392930852222
familiares, -8.265392930852222
cultum, -8.265392930852222
sumptumque, -8.265392930852222
largiter, -8.265392930852222
succederet, -8.265392930852222
deferre, -8.265392930852222
prospicue, -8.265392930852222
curassent, -8.265392930852222
adfatisteque, -8.265392930852222
bruti, -8.265392930852222
dolentem, -8.265392930852222
vicem, -8.265392930852222
deflevisse, -8.265392930852222
iudiciorum, -8.265392930852222
vastitatem, -8.265392930852222
fori, -8.265392930852222
inquam, -8.265392930852222
istuc, -8.265392930852222
brute, -8.265392930852222
intuenti, -8.265392930852222
crebro, -8.265392930852222
mentem, -8.265392930852222
vereri, -8.265392930852222
ecquodnam, -8.265392930852222
curriculum, -8.265392930852222
habitura, -8.265392930852222
tua, -8.265392930852222
spondam, -8.265392930852222
interiorem, -8.265392930852222
regiae, -8.265392930852222
lecticae, -8.265392930852222
curio, -8.265392930852222
stabulum, -8.265392930852222
nicomedis, -8.265392930852222
bithynicum, -8.265392930852222
fornicem, -8.265392930852222
edicta, -8.265392930852222
bibuli, -8.265392930852222
proscripsit, -8.265392930852222
collegam, -8.265392930852222
bithynicam, -8.265392930852222
reginam, -8.265392930852222
eique, -8.265392930852222
antea, -8.265392930852222
regem, -8.265392930852222
fuisse, -8.265392930852222
cordi, -8.265392930852222
existimantur, -8.265392930852222
macrae, -8.265392930852222
concipere, -8.265392930852222
mensibus, -8.265392930852222
admissuram, -8.265392930852222
herba, -8.265392930852222
palea, -8.265392930852222
faeno, -8.265392930852222
pleniores, -8.265392930852222
feminis, -8.265392930852222
secerno, -8.265392930852222
bimum, -8.265392930852222
astri, -8.265392930852222
exortum, -8.265392930852222
graeci, -8.265392930852222
vocant, -8.265392930852222
lyran, -8.265392930852222
nostri, -8.265392930852222
gregem, -8.265392930852222
redigo, -8.265392930852222
mas, -8.265392930852222
femina, -8.265392930852222
concepta, -8.265392930852222
significat, -8.265392930852222
ratio, -8.265392930852222
causis, -8.265392930852222
veteranorum, -8.265392930852222
opponere, -8.265392930852222
etiamsi, -8.265392930852222
amplecterer, -8.265392930852222
virtutem, -8.265392930852222
essent, -8.265392930852222
adrogantes, -8.265392930852222
fastidium, -8.265392930852222
conantis, -8.265392930852222
servitutis, -8.265392930852222
vincla, -8.265392930852222
rumpere, -8.265392930852222
impediet, -8.265392930852222
siillius, -8.265392930852222
admirator, -8.265392930852222
cultorque, -8.265392930852222
natura, -8.265392930852222
agere, -8.265392930852222
contemplationi, -8.265392930852222
vacare, -8.265392930852222
contemplatio, -8.265392930852222
actione, -8.265392930852222
refert, -8.265392930852222
